step,seller_id,buyer_id,p2p_energy,price,carbon_intensity,actual_carbon_responsibility,signed_carbon_responsibility,low_carbon_contribution,plotted_carbon_flow
7,18,23,0.21285082195242838,1.4293153434991837,-0.6968843340873718,-0.1483324033162678,-0.2973279786829677,0.2973279786829677,-0.1483324033162678
7,18,22,0.22774503253894132,1.42910335958004,-0.6968843340873718,-0.15871194534260696,-0.31813346811986587,0.31813346811986587,-0.15871194534260696
8,8,26,1.7628992598192568,1.207775741815567,-0.699845552444458,-1.2337572063921338,-2.4677866882656136,2.4677866882656136,-1.2337572063921338
8,2,26,2.1233470990507173,1.2682375609874725,-0.6998742818832397,-1.4860760261369812,-2.972418995472483,2.972418995472483,-1.4860760261369812
8,2,29,0.2188558690593334,1.268216148018837,-0.6998742818832397,-0.1531715941938333,-0.3063707025353667,0.3063707025353667,-0.1531715941938333
8,6,29,1.6467231447522197,1.2829698957502842,-0.6998592019081116,-1.1524743458499043,-2.305180547176458,2.305180547176458,-1.1524743458499043
8,1,29,1.6143557954067072,1.2980957217514515,-0.6985341906547546,-1.1276827189732368,-2.257731775757932,2.257731775757932,-1.1276827189732368
8,3,29,0.2851310966827143,1.301364228129387,-0.6998066902160645,-0.19953664904720697,-0.39912841672510696,0.39912841672510696,-0.19953664904720697
8,3,25,1.858010395227249,1.301292523741722,-0.6998066902160645,-1.300248105071023,-2.6008553817300974,2.6008553817300974,-1.300248105071023
8,14,25,1.6941698574172916,1.3037758134305477,-0.6996850967407227,-1.185385400582234,-2.371304300774338,2.371304300774338,-1.185385400582234
8,7,25,0.6884940989206345,1.3100057244300842,-0.6999688148498535,-0.4819243984525943,-0.9638702676970384,0.9638702676970384,-0.4819243984525943
8,7,24,0.5102695796011574,1.3099530413746834,-0.6999688148498535,-0.3571727928873551,-0.7143614986081652,0.7143614986081652,-0.3571727928873551
8,15,24,1.6881042225222154,1.3120871409773827,-0.6998918652534485,-1.1814904130432957,-2.3631633688088463,2.3631633688088463,-1.1814904130432957
8,15,28,0.17434726543872836,1.3120754063129425,-0.6998918652534485,-0.12202423280974968,-0.24406731861685954,0.24406731861685954,-0.12202423280974968
8,12,28,1.867205077981995,1.3175543546676636,-0.6998038291931152,-1.3066772634606294,-2.613720818048026,2.613720818048026,-1.3066772634606294
8,13,28,0.9122479144515663,1.3180107548832893,-0.6998191475868225,-0.6384085578793517,-1.276982097995448,1.276982097995448,-0.6384085578793517
8,10,28,1.0740476070008702,1.3365658968687057,-0.6999220848083496,-0.751749640275468,-1.503582965176077,1.503582965176077,-0.751749640275468
8,5,28,0.5424398812517093,1.3447052836418152,-0.6998682022094727,-0.3796364244983536,-0.7593443413745501,0.7593443413745501,-0.3796364244983536
8,5,27,0.9562908099870107,1.3446684032678604,-0.6998682022094727,-0.6692775299750495,-1.338681096965957,1.338681096965957,-0.6692775299750495
8,9,27,1.2525489016245688,1.3465969115495682,-0.6998178958892822,-0.8765561368333373,-1.7533403679705353,1.7533403679705353,-0.8765561368333373
8,16,27,0.5731336074638185,1.411537192761898,-0.6991417407989502,-0.40070162803263626,-0.8018951532573092,0.8018951532573092,-0.40070162803263626
8,0,27,1.249268398141626,1.4124197959899902,-0.6959133744239807,-0.86938258651198,-1.743870465211118,1.743870465211118,-0.86938258651198
8,4,27,0.42324983378776704,1.4359563142061234,-0.6996936798095703,-0.2961452336817517,-0.5924201173331887,0.5924201173331887,-0.2961452336817517
8,4,20,0.33666882679346544,1.435905709862709,-0.6996936798095703,-0.23556505029629068,-0.4712332290517165,0.4712332290517165,-0.23556505029629068
8,11,20,0.4951010206426984,1.4611895754933357,-0.6987703442573547,-0.34596191063666604,-0.6925326250865549,0.6925326250865549,-0.34596191063666604
9,8,26,2.841953295709742,1.1893403325229883,-0.6999132633209229,-1.9891208054058573,-3.9784881124026765,3.9784881124026765,-1.9891208054058573
9,3,26,0.8218160985169005,1.2480500154197216,-0.6999289393424988,-0.5752128701695247,-1.150484139131355,1.150484139131355,-0.5752128701695247
9,3,29,2.34948383586767,1.248024556785822,-0.6999289393424988,-1.6444717292412037,-3.2891104143485728,3.2891104143485728,-1.6444717292412037
9,1,29,1.2844088777296432,1.2539777532219887,-0.6995551586151123,-0.8985148561868189,-1.7976010705975691,1.7976010705975691,-0.8985148561868189
9,1,20,2.609538707396835,1.253957748413086,-0.6995551586151123,-1.825516264365268,-3.6521933595430522,3.6521933595430522,-1.825516264365268
9,1,25,0.06759476787927543,1.2539573013782501,-0.6995551586151123,-0.04728626856533822,-0.09460260608083101,0.09460260608083101,-0.04728626856533822
9,2,25,3.9954519540818745,1.26250921189785,-0.699954628944397,-2.7966350899845445,-5.593451457841856,5.593451457841856,-2.7966350899845445
9,5,25,0.4725972218750232,1.2774627283215523,-0.6999518275260925,-0.3307952891351767,-0.6616133444476929,0.6616133444476929,-0.3307952891351767
9,5,21,1.2844894724907003,1.2774429693818092,-0.6999518275260925,-0.8990807537078923,-1.7982233844513824,1.7982233844513824,-0.8990807537078923
9,7,21,1.7143890205796108,1.2783185876905918,-0.699989914894104,-1.200055024610908,-2.4001273390166356,2.4001273390166356,-1.200055024610908
9,7,24,1.3646466003972788,1.2782576344907284,-0.699989914894104,-0.9552388576726195,-1.9104914779507147,1.9104914779507147,-0.9552388576726195
9,4,24,1.4711871499966998,1.282869827002287,-0.6998797655105591,-1.029654117561838,-2.059485122559528,2.059485122559528,-1.029654117561838
9,4,28,1.1230345552745835,1.2828671671450138,-0.6998797655105591,-0.7859891612058305,-1.5721133498980389,1.5721133498980389,-0.7859891612058305
9,6,28,3.1859547265385144,1.2845057398080826,-0.6999475359916687,-2.2300011606216437,-4.460169469198604,4.460169469198604,-2.2300011606216437
9,0,28,0.03746048549861758,1.2986421771347523,-0.6989405751228333,-0.026182653278784326,-0.05240499312781663,0.05240499312781663,-0.026182653278784326
9,0,27,2.962392393829793,1.2985560111701488,-0.6989405751228333,-2.0705362434829024,-4.144210919163758,4.144210919163758,-2.0705362434829024
9,9,27,0.759821122783261,1.3317648321390152,-0.6999146938323975,-0.5318099685202345,-1.0636847544685173,1.0636847544685173,-0.5318099685202345
9,14,27,0.3402969059575862,1.379639022052288,-0.6998525261878967,-0.23815764928834185,-0.47636548345865215,0.47636548345865215,-0.23815764928834185
9,14,22,0.3925647364963566,1.3796368539333344,-0.6998525261878967,-0.2747374225292612,-0.5495327380767108,0.5495327380767108,-0.2747374225292612
9,13,22,0.48892302302546325,1.4394385367631912,-0.6999152302742004,-0.34220467024722534,-0.6844507863650495,0.6844507863650495,-0.34220467024722534
9,10,22,0.07457902220813412,1.4456571489572525,-0.6999607086181641,-0.05220238523285535,-0.10440770077854923,0.10440770077854923,-0.05220238523285535
9,15,22,0.2107092226420887,1.4499298185110092,-0.6999366879463196,-0.14748311541584722,-0.29497957126530927,0.29497957126530927,-0.14748311541584722
9,11,22,0.21353741631205944,1.4846076965332031,-0.6995036602020264,-0.14937020430036946,-0.29884639571881105,0.29884639571881105,-0.14937020430036946
10,8,21,2.537859794845926,1.213042002171278,-0.6999413371086121,-1.7763529781986453,-3.5528548345907933,3.5528548345907933,-1.7763529781986453
10,3,21,1.6106664988728037,1.237668503075838,-0.6999744772911072,-1.1274254406387885,-2.254891989849751,2.254891989849751,-1.1274254406387885
10,3,26,2.8623893508134426,1.2376654408872128,-0.6999744772911072,-2.0035994896392713,-4.007272035208681,4.007272035208681,-2.0035994896392713
10,4,26,0.4901666349971445,1.240553766489029,-0.6999492645263672,-0.3430917756616156,-0.6862084201596167,0.6862084201596167,-0.3430917756616156
10,4,20,2.965502324124013,1.2405503243207932,-0.6999492645263672,-2.0757011707218354,-4.151552797608645,4.151552797608645,-2.0757011707218354
10,1,20,0.2949151314724938,1.2407337874174118,-0.6998410820960999,-0.20639372473622364,-0.4128343167669693,0.4128343167669693,-0.20639372473622364
10,1,25,4.250392990203459,1.240724377334118,-0.6998410820960999,-2.9745996295976664,-5.949874722740088,5.949874722740088,-2.9745996295976664
10,1,29,0.9018441317899848,1.2407021597027779,-0.6998410820960999,-0.6311475730739207,-1.26243846532691,1.26243846532691,-0.6311475730739207
10,2,29,2.618349130505281,1.2465689107775688,-0.6999818086624146,-1.832796760080747,-3.6656411514344436,3.6656411514344436,-1.832796760080747
10,2,16,1.474543635880892,1.246506728231907,-0.6999818086624146,-1.0321537211955596,-2.064334266312184,2.064334266312184,-1.0321537211955596
10,2,28,0.43523197179286033,1.2465033754706383,-0.6999818086624146,-0.30465446280327535,-0.6093168430582776,0.6093168430582776,-0.30465446280327535
10,0,28,3.7020246167660416,1.2604996338486671,-0.6996782422065735,-2.5902260764643277,-5.181643308200557,5.181643308200557,-2.5902260764643277
10,0,19,0.8695063944149313,1.260498270392418,-0.6996782422065735,-0.6083747056316147,-1.2170291817220666,1.2170291817220666,-0.6083747056316147
10,5,19,1.2328058547773364,1.2660851664841175,-0.6999829411506653,-0.8629430680947999,-1.7259071664389354,1.7259071664389354,-0.8629430680947999
10,5,27,1.8480221544054665,1.2660431005060673,-0.6999829411506653,-1.2935839829523272,-2.5871994910361535,2.5871994910361535,-1.2935839829523272
10,6,27,2.1433423737375654,1.2682310454547405,-0.6999747157096863,-1.5002854687254765,-3.0006251303417724,3.0006251303417724,-1.5002854687254765
10,6,24,0.7551859298447967,1.268207486718893,-0.6999747157096863,-0.5286110565510667,-1.0572412074424242,1.0572412074424242,-0.5286110565510667
10,7,24,1.8787118654932917,1.2711250483989716,-0.6999953389167786,-1.31508954901295,-2.6301878548582542,2.6301878548582542,-1.31508954901295
10,7,23,1.368975985785919,1.2710371389985085,-0.6999953389167786,-0.9582768091391454,-1.9165599991892885,1.9165599991892885,-0.9582768091391454
10,9,23,1.1168669432281702,1.4094471037387848,-0.6999610066413879,-0.7817633098664799,-1.5635701701261988,1.5635701701261988,-0.7817633098664799
10,9,22,0.701628333324116,1.4094429686665535,-0.6999610066413879,-0.4911124744816675,-0.9822523078085487,0.9822523078085487,-0.4911124744816675
10,10,22,0.11555953512190441,1.493779979646206,-0.6999828219413757,-0.08088968949686416,-0.16178136408219726,0.16178136408219726,-0.08088968949686416
11,8,16,1.8234393292617297,1.204398114234209,-0.699964702129364,-1.276343166957654,-2.5527506974408647,2.5527506974408647,-1.276343166957654
11,3,16,1.3786774043050751,1.2390723936259747,-0.6999891996383667,-0.9650592927990105,-1.930133475812563,1.930133475812563,-0.9650592927990105
11,3,19,3.36465360127848,1.2390399165451527,-0.6999891996383667,-2.3552211814192714,-4.710478702314207,4.710478702314207,-2.3552211814192714
11,3,25,0.2708720420767943,1.239012848585844,-0.6999891996383667,-0.1896075039377452,-0.37921793339150117,0.37921793339150117,-0.1896075039377452
11,1,25,3.699777456869237,1.2396562546491623,-0.699928879737854,-2.5895810906658516,-5.1794253104743175,5.1794253104743175,-2.5895810906658516
11,1,26,2.096363553482505,1.2396502196788788,-0.699928879737854,-1.4673053935122764,-2.93475988095003,2.93475988095003,-1.4673053935122764
11,4,26,1.0410697357193799,1.24242989346385,-0.6999749541282654,-0.7287227405044983,-1.4574715555080642,1.4574715555080642,-0.7287227405044983
11,4,20,2.953499842191906,1.242425087839365,-0.6999749541282654,-2.0673759165561183,-4.134825806090452,4.134825806090452,-2.0673759165561183
11,2,20,0.1248215173186793,1.2492953762412071,-0.6999918818473816,-0.08737404880294786,-0.17474911092602335,0.17474911092602335,-0.08737404880294786
11,2,21,4.040808193983586,1.2492939233779907,-0.6999918818473816,-2.8285329318908894,-5.657098667679399,5.657098667679399,-2.8285329318908894
11,2,29,0.8486458186825541,1.249272957444191,-0.6999918818473816,-0.5940451836415128,-1.1880972567193007,1.1880972567193007,-0.5940451836415128
11,0,29,2.385754402391075,1.251565519720316,-0.6998645663261414,-1.6697049701901123,-3.3397330518638646,3.3397330518638646,-1.6697049701901123
11,0,18,2.3696452312173677,1.25146958604455,-0.6998645663261414,-1.658430732092752,-3.3171823939449094,3.3171823939449094,-1.658430732092752
11,0,27,0.10920789571817746,1.2514530457556248,-0.6998645663261414,-0.07643073657619275,-0.15287626357891695,0.15287626357891695,-0.07643073657619275
11,7,27,3.351955845694154,1.2612886168062687,-0.6999979019165039,-2.346362059302668,-4.692731151288576,4.692731151288576,-2.346362059302668
11,5,27,0.4489081202292562,1.2646764926612377,-0.699992835521698,-0.31423246796799237,-0.6284681521284716,0.6284681521284716,-0.31423246796799237
11,5,28,3.045328325058216,1.2646661438047886,-0.699992835521698,-2.1317080093520437,-4.263437836892795,4.263437836892795,-2.1317080093520437
11,6,28,1.0813131326760268,1.2833715341985226,-0.6999870538711548,-0.7569051940540811,-1.5138243869272998,1.5138243869272998,-0.7569051940540811
11,6,17,1.5107444295502233,1.2833589501678944,-0.6999870538711548,-1.057501542393119,-2.1150226430782753,2.1150226430782753,-1.057501542393119
11,9,17,0.6088805210421973,1.4108039885759354,-0.699977457523346,-0.42620263905460737,-0.8524190037841455,0.8524190037841455,-0.42620263905460737
12,1,16,3.6016930322410743,1.2320021018385887,-0.6999661326408386,-2.52106314273724,-5.042248265305992,5.042248265305992,-2.52106314273724
12,1,25,2.002893116224721,1.231959342956543,-0.6999661326408386,-1.4019573486567758,-2.8039825300140806,2.8039825300140806,-1.4019573486567758
12,4,25,2.3221713465213303,1.2381649799644947,-0.6999859809875488,-1.6254873880159106,-3.251007330580842,3.251007330580842,-1.6254873880159106
12,4,19,1.1660178482587056,1.2381600849330425,-0.6999859809875488,-0.8161961473623609,-1.6324086411434546,1.6324086411434546,-0.8161961473623609
12,3,19,2.188122598886837,1.2401400916278362,-0.6999942660331726,-1.5316732725983895,-3.063359091819175,3.063359091819175,-1.5316732725983895
12,3,15,1.6621608073802836,1.2401274405419827,-0.6999942660331726,-1.1635030343912671,-2.3270155995574657,2.3270155995574657,-1.1635030343912671
12,8,15,1.9105889024580902,1.2402362488210201,-0.6999775767326355,-1.3373693900748798,-2.674781621795543,2.674781621795543,-1.3373693900748798
12,8,20,0.1342237145733045,1.2402223460376263,-0.6999775767326355,-0.09395359046707462,-0.18791019066838777,0.18791019066838777,-0.09395359046707462
12,2,20,3.2564786335084754,1.2479776851832867,-0.699996829032898,-2.2795247172693176,-4.55905976072525,4.55905976072525,-2.2795247172693176
12,2,26,3.05455808425105,1.247969750314951,-0.699996829032898,-2.1381809730725383,-4.276371632048273,4.276371632048273,-2.1381809730725383
12,0,26,0.08447098003771814,1.256808590143919,-0.6999413967132568,-0.05912473574933807,-0.11825442177574076,0.11825442177574076,-0.05912473574933807
12,0,13,2.3317111052835524,1.2567900381982327,-0.6999413967132568,-1.6320611277639816,-3.264258901462468,3.264258901462468,-1.6320611277639816
12,0,21,2.500928473799623,1.2567859701812267,-0.6999413967132568,-1.750503369031262,-3.501153300690998,3.501153300690998,-1.750503369031262
12,5,21,1.5401210627419917,1.2613687589764595,-0.699996292591095,-1.0780790340608513,-2.1561637779802454,2.1561637779802454,-1.0780790340608513
12,5,29,0.6128875430446592,1.2613463178277016,-0.699996292591095,-0.4290190079065266,-0.858040288037788,0.858040288037788,-0.4290190079065266
12,7,29,2.565808888276501,1.2892492152750492,-0.6999990344047546,-1.7960637442606875,-3.5921299660542383,3.5921299660542383,-1.7960637442606875
12,7,14,0.44524198270691917,1.2891753651201725,-0.6999990344047546,-0.3116689579713019,-0.6233383458661452,0.6233383458661452,-0.3116689579713019
12,6,14,1.469174172083698,1.348755843937397,-0.6999934911727905,-1.0284123578577617,-2.0568342783163502,2.0568342783163502,-1.0284123578577617
12,6,18,0.70986779891223,1.3487442657351494,-0.6999934911727905,-0.49690283883171626,-0.9938102980702772,0.9938102980702772,-0.49690283883171626
13,1,16,3.708426650077801,1.235719207674265,-0.6999842524528503,-2.5958402564309377,-5.191738911485398,5.191738911485398,-2.5958402564309377
13,1,10,1.4997269339436186,1.2357099540531635,-0.6999842524528503,-1.0497852367399292,-2.099594090500462,2.099594090500462,-1.0497852367399292
13,1,25,0.19849370845578407,1.2356994040310383,-0.6999842524528503,-0.13894247013001604,-0.27788806604906485,0.27788806604906485,-0.13894247013001604
13,3,25,3.742857036652987,1.2486954778432846,-0.6999973654747009,-2.619990065005537,-5.239989990662628,5.239989990662628,-2.619990065005537
13,3,19,0.08799189457370771,1.2486748471856117,-0.6999973654747009,-0.061594094384723026,-0.12318842058631842,0.12318842058631842,-0.061594094384723026
13,0,19,3.0821715111336436,1.2550124935805798,-0.6999757289886475,-2.1574452503738133,-4.314965308167364,4.314965308167364,-2.1574452503738133
13,0,15,1.7830066170880077,1.2550015188753605,-0.6999757289886475,-1.2480613565877603,-2.496165988549366,2.496165988549366,-1.2480613565877603
13,2,15,1.6450013451256047,1.2610317505896091,-0.6999982595443726,-1.151498078536075,-2.3029990201239983,2.3029990201239983,-1.151498078536075
13,2,14,2.9582609601726313,1.2610209323465824,-0.6999982595443726,-2.0707775233989065,-4.141560195519748,4.141560195519748,-2.0707775233989065
13,2,20,0.3617262086149613,1.2610102035105228,-0.6999982595443726,-0.25320771646205753,-0.5064160624925305,0.5064160624925305,-0.25320771646205753
13,4,20,2.601340533606078,1.2619585432112217,-0.6999919414520264,-1.8209174104967687,-3.6418557840210233,3.6418557840210233,-1.8209174104967687
13,7,20,0.06997965983679855,1.3187135830521584,-0.6999993920326233,-0.04898571934040877,-0.09797148122616775,0.09797148122616775,-0.04898571934040877
13,7,26,0.9777822688986613,1.3187108114361763,-0.6999993920326233,-0.6844469937693419,-1.3688945819984046,1.3688945819984046,-0.6844469937693419
13,5,26,1.2952744036634531,1.3626757711172104,-0.6999980807304382,-0.9066895965836801,-1.8133816791480972,1.8133816791480972,-0.9066895965836801
13,6,26,0.4441448102223022,1.4606518372893333,-0.6999955773353577,-0.3108994028520633,-0.6218007700076748,0.6218007700076748,-0.3108994028520633
14,1,10,2.13630943417502,1.2435752414166927,-0.6999912261962891,-1.4953978603628728,-2.990814464285387,2.990814464285387,-1.4953978603628728
14,1,9,2.0835813859500947,1.2435650490224361,-0.6999912261962891,-1.45848868923097,-2.9169956593960364,2.9169956593960364,-1.45848868923097
14,1,16,0.3097146307194505,1.2434624545276165,-0.6999912261962891,-0.216797524128239,-0.4335977656318543,0.4335977656318543,-0.216797524128239
14,0,16,2.6948471970350765,1.272158470004797,-0.6999870538711548,-1.8863581500855227,-3.772751188010076,3.772751188010076,-1.8863581500855227
14,0,25,0.8966183628855813,1.2721143700182438,-0.6999870538711548,-0.627621246283056,-1.255254100302963,1.255254100302963,-0.627621246283056
14,2,25,2.9685595426195337,1.2747394479811192,-0.6999989748001099,-2.0779886364667566,-4.15598031630043,4.15598031630043,-2.0779886364667566
14,2,19,0.4098246077931109,1.274718303233385,-0.6999989748001099,-0.2868768053030348,-0.5737540307582124,0.5737540307582124,-0.2868768053030348
14,3,19,2.4798877991094455,1.2962284125387669,-0.6999984383583069,-1.7359175866804304,-3.4718390460570423,3.4718390460570423,-1.7359175866804304
14,4,19,0.3442494928751785,1.30142480134964,-0.699994683265686,-0.2409728147295336,-0.4819474597421585,0.4819474597421585,-0.2409728147295336
14,4,20,1.1650542517217817,1.3014206886291504,-0.699994683265686,-0.8155317819213294,-1.6310697581265765,1.6310697581265765,-0.8155317819213294
14,5,20,0.7448694215132363,1.4710540920495987,-0.6999990344047546,-0.5214078758168936,-1.042816470876159,1.042816470876159,-0.5214078758168936
15,1,8,2.0917655325196254,1.2673064097762108,-0.6999943256378174,-1.4642240033285052,-2.928459876092243,2.928459876092243,-1.4642240033285052
15,1,10,0.31635380341858665,1.267248496413231,-0.6999943256378174,-0.2214458672869522,-0.44289352967996287,0.44289352967996287,-0.2214458672869522
15,0,10,1.5797531923824917,1.2800509594380856,-0.6999930143356323,-1.1058161990421584,-2.2116434337099027,2.2116434337099027,-1.1058161990421584
15,0,9,0.8166918463681123,1.2800469361245632,-0.6999930143356323,-0.5716785873225481,-1.1433628797802267,1.1433628797802267,-0.5716785873225481
15,2,9,1.1600011143166666,1.331864520907402,-0.6999993920326233,-0.8120000747788322,-1.6240008548004987,1.6240008548004987,-0.8120000747788322
15,2,6,0.5004616911111319,1.331764429807663,-0.6999993920326233,-0.35032287951341085,-0.7006460632912032,0.7006460632912032,-0.35032287951341085
15,3,6,0.6399826622225395,1.3977049738168716,-0.6999989151954651,-0.4479871692996834,-0.8959750328554611,0.8959750328554611,-0.4479871692996834
15,4,6,0.23582345003046568,1.438019223511219,-0.6999967694282532,-0.16507565317675107,-0.330152068198077,0.330152068198077,-0.16507565317675107
15,4,16,0.19383284245233257,1.4380025267601013,-0.6999967694282532,-0.13568236352572835,-0.27136535324236116,0.27136535324236116,-0.13568236352572835
16,0,8,0.8712595188596807,1.3993931338191032,-0.699995756149292,-0.6098779657064505,-1.2197596289082269,1.2197596289082269,-0.6098779657064505
16,1,8,0.9055011506139278,1.4438457190990448,-0.6999964118003845,-0.633847556310869,-1.2676983617406183,1.2676983617406183,-0.633847556310869
16,1,10,0.0407322728616375,1.443737581372261,-0.6999964118003845,-0.02851244484762043,-0.057025035850766674,0.057025035850766674,-0.02851244484762043
